sequence_index,word,layer
4503,"cheek","简单基础词"
4504,"cheese","简单基础词"
4505,"chef","简单基础词"
4506,"chemist","简单基础词"
4507,"chemistry","简单基础词"
4508,"cherry","简单基础词"
4509,"chess","简单基础词"
4510,"chicken","简单基础词"
4511,"child","简单基础词"
4512,"chimney","简单基础词"
4513,"chin","简单基础词"
4514,"china","简单基础词"
4515,"chocolate","简单基础词"
4516,"choir","简单基础词"
4517,"Christ","简单基础词"
4518,"Christian","简单基础词"
4519,"Christmas","简单基础词"
4520,"church","简单基础词"
4521,"cigar","简单基础词"
4522,"cigarette","简单基础词"
4523,"cinema","简单基础词"
4524,"circus","简单基础词"
4525,"city","简单基础词"
4526,"classmate","简单基础词"
4527,"claw","简单基础词"
4528,"clay","简单基础词"
4529,"clean","简单基础词"
4530,"clergy","简单基础词"
4531,"clerk","简单基础词"
4532,"clever","简单基础词"
4533,"cliff","简单基础词"
4534,"clinic","简单基础词"
4535,"club","简单基础词"
4536,"coal","简单基础词"
4537,"coast","简单基础词"
4538,"coat","简单基础词"
4539,"cocaine","简单基础词"
4540,"cock","简单基础词"
4541,"coffee","简单基础词"
4542,"coil","简单基础词"
4543,"cold","简单基础词"
4544,"college","简单基础词"
4545,"collision","简单基础词"
4546,"comb","简单基础词"
4547,"comrade","简单基础词"
4548,"continent","简单基础词"
4549,"cook","简单基础词"
4550,"cop","简单基础词"
4551,"corner","简单基础词"
4552,"corridor","简单基础词"
4553,"costly","简单基础词"
4554,"cottage","简单基础词"
4555,"cotton","简单基础词"
4556,"cough","简单基础词"
4557,"could","简单基础词"
4558,"courtyard","简单基础词"
4559,"cousin","简单基础词"
4560,"crab","简单基础词"
4561,"crane","简单基础词"
4562,"cricket","简单基础词"
4563,"cry","简单基础词"
4564,"cucumber","简单基础词"
4565,"cupboard","简单基础词"
4566,"curtain","简单基础词"
4567,"cushion","简单基础词"
4568,"custody","简单基础词"
4569,"customer","简单基础词"
4570,"dairy","简单基础词"
4571,"dam","简单基础词"
4572,"danger","简单基础词"
4573,"dangerous","简单基础词"
4574,"dare","简单基础词"
4575,"darling","简单基础词"
4576,"dark","简单基础词"
4577,"dear","简单基础词"
4578,"death","简单基础词"
4579,"December","简单基础词"
4580,"deep","简单基础词"
4581,"deer","简单基础词"
4582,"defence","简单基础词"
4583,"dental","简单基础词"
4584,"dispatch","简单基础词"
4585,"dessert","简单基础词"
4586,"destroy","简单基础词"
4587,"dew","简单基础词"
4588,"dialogue","简单基础词"
4589,"diamond","简单基础词"
4590,"diary","简单基础词"
4591,"dictionary","简单基础词"
4592,"die","简单基础词"
4593,"different","简单基础词"
4594,"difficult","简单基础词"
4595,"difficulty","简单基础词"
4596,"dinner","简单基础词"
4597,"direct","简单基础词"
4598,"directly","简单基础词"
4599,"dirt","简单基础词"
4600,"discourse","简单基础词"
4601,"disk","简单基础词"
4602,"ditch","简单基础词"
4603,"dome","简单基础词"
4604,"donkey","简单基础词"
4605,"doorway","简单基础词"
4606,"dormitory","简单基础词"
4607,"dove","简单基础词"
4608,"downstairs","简单基础词"
4609,"dozen","简单基础词"
4610,"dream","简单基础词"
4611,"drunk","简单基础词"
4612,"during","简单基础词"
4613,"dust","简单基础词"
4614,"dwelling","简单基础词"
4615,"eagle","简单基础词"
4616,"earthquake","简单基础词"
4617,"Easter","简单基础词"
4618,"eclipse","简单基础词"
4619,"elder","简单基础词"
4620,"electricity","简单基础词"
4621,"electron","简单基础词"
4622,"electronic","简单基础词"
4623,"else","简单基础词"
4624,"embassy","简单基础词"
4625,"emperor","简单基础词"
4626,"encyclopedia","简单基础词"
4627,"ending","简单基础词"
4628,"enemy","简单基础词"
4629,"enjoy","简单基础词"
4630,"enough","简单基础词"
4631,"enter","简单基础词"
4632,"envelope","简单基础词"
4633,"exam","简单基础词"
4634,"excellent","简单基础词"
4635,"excessive","简单基础词"
4636,"excite","简单基础词"
4637,"exciting","简单基础词"
4638,"expensive","简单基础词"
4639,"explain","简单基础词"
4640,"eyebrow","简单基础词"
4641,"eyesight","简单基础词"
4642,"famous","简单基础词"
4643,"fairy","简单基础词"
4644,"far","简单基础词"
4645,"farm","简单基础词"
4646,"farmer","简单基础词"
4647,"fertilizer","简单基础词"
4648,"festival","简单基础词"
4649,"few","简单基础词"
4650,"finger","简单基础词"
4651,"fist","简单基础词"
4652,"flag","简单基础词"
4653,"fleet","简单基础词"
4654,"floor","简单基础词"
4655,"flour","简单基础词"
4656,"flower","简单基础词"
4657,"forest","简单基础词"
4658,"forever","简单基础词"
4659,"forget","简单基础词"
4660,"fork","简单基础词"
4661,"fossil","简单基础词"
4662,"found","简单基础词"
4663,"fox","简单基础词"
4664,"fridge","简单基础词"
4665,"frog","简单基础词"
4666,"front","简单基础词"
4667,"full","简单基础词"
4668,"fun","简单基础词"
4669,"furious","简单基础词"
4670,"furnace","简单基础词"
4671,"furniture","简单基础词"
4672,"gadget","简单基础词"
4673,"gallon","简单基础词"
4674,"garden","简单基础词"
4675,"garlic","简单基础词"
4676,"garment","简单基础词"
4677,"gasoline","简单基础词"
4678,"gate","简单基础词"
4679,"genetic","简单基础词"
4680,"gentleman","简单基础词"
4681,"glass","简单基础词"
4682,"glove","简单基础词"
4683,"god","简单基础词"
4684,"golf","简单基础词"
4685,"goodness","简单基础词"
4686,"goose","简单基础词"
4687,"grammar","简单基础词"
4688,"grass","简单基础词"
4689,"gray","简单基础词"
4690,"guess","简单基础词"
4691,"guest","简单基础词"
4692,"guitar","简单基础词"
4693,"gulf","简单基础词"
4694,"guy","简单基础词"
4695,"gymnasium","简单基础词"
4696,"hamburger","简单基础词"
4697,"handkerchief","简单基础词"
4698,"handsome","简单基础词"
4699,"harness","简单基础词"
4700,"hate","简单基础词"
4701,"headache","简单基础词"
4702,"headmaster","简单基础词"
4703,"hen","简单基础词"
4704,"hi","简单基础词"
4705,"hide","简单基础词"
4706,"high","简单基础词"
4707,"historic","简单基础词"
4708,"history","简单基础词"
4709,"hole","简单基础词"
4710,"home","简单基础词"
4711,"honey","简单基础词"
4712,"hopeful","简单基础词"
4713,"hospital","简单基础词"
4714,"hot","简单基础词"
4715,"housewife","简单基础词"
4716,"housework","简单基础词"
4717,"hungry","简单基础词"
4718,"hurry","简单基础词"
4719,"hurt","简单基础词"
4720,"hut","简单基础词"
4721,"hybrid","简单基础词"
4722,"hydrogen","简单基础词"
4723,"ice cream","简单基础词"
4724,"icon","简单基础词"
4725,"idea","简单基础词"
4726,"idiot","简单基础词"
4727,"inch","简单基础词"
4728,"inn","简单基础词"
4729,"insect","简单基础词"
4730,"instead","简单基础词"
4731,"interesting","简单基础词"
4732,"invite","简单基础词"
4733,"jar","简单基础词"
4734,"jazz","简单基础词"
4735,"join","简单基础词"
4736,"joke","简单基础词"
4737,"joy","简单基础词"
4738,"jug","简单基础词"
4739,"just","简单基础词"
4740,"keep","简单基础词"
4741,"kettle","简单基础词"
4742,"kick","简单基础词"
4743,"kilometer","简单基础词"
4744,"kindergarten","简单基础词"
4745,"knock","简单基础词"
4746,"lab","简单基础词"
4747,"ladder","简单基础词"
4748,"lamp","简单基础词"
4749,"land","简单基础词"
4750,"landlady","简单基础词"
4751,"landlord","简单基础词"
4752,"landscape","简单基础词"
4753,"laptop","简单基础词"
4754,"Latin","简单基础词"
4755,"lavatory","简单基础词"
4756,"lawn","简单基础词"
4757,"lawyer","简单基础词"
4758,"layoff","简单基础词"
4759,"least","简单基础词"
4760,"lemon","简单基础词"
4761,"length","简单基础词"
4762,"let","简单基础词"
4763,"liberty","简单基础词"
4764,"librarian","简单基础词"
4765,"lip","简单基础词"
4766,"liter","简单基础词"
4767,"literacy","简单基础词"
4768,"living room","简单基础词"
4769,"load","简单基础词"
4770,"lock","简单基础词"
4771,"locker","简单基础词"
4772,"lonely","简单基础词"
4773,"lounge","简单基础词"
4774,"lovely","简单基础词"
4775,"lover","简单基础词"
4776,"luggage","简单基础词"
4777,"lure","简单基础词"
4778,"magazine","简单基础词"
4779,"mail","简单基础词"
4780,"mammal","简单基础词"
4781,"manager","简单基础词"
4782,"masculine","简单基础词"
4783,"mathematics","简单基础词"
4784,"meadow","简单基础词"
4785,"meal","简单基础词"
4786,"melon","简单基础词"
4787,"menu","简单基础词"
4788,"middle","简单基础词"
4789,"millimeter","简单基础词"
4790,"more","简单基础词"
4791,"mosquito","简单基础词"
4792,"mountain","简单基础词"
4793,"mouse","简单基础词"
4794,"movement","简单基础词"
4795,"movie","简单基础词"
4796,"museum","简单基础词"
4797,"mushroom","简单基础词"
4798,"napkin","简单基础词"
4799,"neck","简单基础词"
4800,"neighbor","简单基础词"
4801,"neither","简单基础词"
4802,"nephew","简单基础词"
4803,"nickel","简单基础词"
4804,"nitrogen","简单基础词"
4805,"niece","简单基础词"
4806,"nobody","简单基础词"
4807,"nod","简单基础词"
4808,"noisy","简单基础词"
4809,"nor","简单基础词"
4810,"northwest","简单基础词"
4811,"nose","简单基础词"
4812,"noun","简单基础词"
4813,"nurse","简单基础词"
4814,"nylon","简单基础词"
4815,"oak","简单基础词"
4816,"ocean","简单基础词"
4817,"offensive","简单基础词"
4818,"oil","简单基础词"
4819,"onion","简单基础词"
4820,"orchard","简单基础词"
4821,"orchestra","简单基础词"
4822,"ore","简单基础词"
4823,"orphan","简单基础词"
4824,"ounce","简单基础词"
4825,"oven","简单基础词"
4826,"overcoat","简单基础词"
4827,"owl","简单基础词"
4828,"oxide","简单基础词"
4829,"oxygen","简单基础词"
4830,"packet","简单基础词"
4831,"page","简单基础词"
4832,"painting","简单基础词"
4833,"palace","简单基础词"
4834,"pan","简单基础词"
4835,"pants","简单基础词"
4836,"party","简单基础词"
4837,"passenger","简单基础词"
4838,"pasture","简单基础词"
4839,"patient","简单基础词"
4840,"paw","简单基础词"
4841,"pea","简单基础词"
4842,"peace","简单基础词"
4843,"peach","简单基础词"
4844,"peanut","简单基础词"
4845,"peasant","简单基础词"
4846,"pebble","简单基础词"
4847,"pendulum","简单基础词"
4848,"pepper","简单基础词"
4849,"percent","简单基础词"
4850,"perhaps","简单基础词"
4851,"person","简单基础词"
4852,"pet","简单基础词"
4853,"physicist","简单基础词"
4854,"physics","简单基础词"
4855,"physiology","简单基础词"
4856,"pick","简单基础词"
4857,"piece","简单基础词"
4858,"pigeon","简单基础词"
4859,"pillow","简单基础词"
4860,"pine","简单基础词"
4861,"pink","简单基础词"
4862,"pity","简单基础词"
4863,"plaintiff","简单基础词"
4864,"plan","简单基础词"
4865,"plane","简单基础词"
4866,"playground","简单基础词"
4867,"pleasant","简单基础词"
4868,"plenty","简单基础词"
4869,"poem","简单基础词"
4870,"poet","简单基础词"
4871,"poetry","简单基础词"
4872,"pond","简单基础词"
4873,"population","简单基础词"
4874,"porch","简单基础词"
4875,"pork","简单基础词"
4876,"port","简单基础词"
4877,"postcard","简单基础词"
4878,"pottery","简单基础词"
4879,"poultry","简单基础词"
4880,"powerful","简单基础词"
4881,"predator","简单基础词"
4882,"prefer","简单基础词"
4883,"prepare","简单基础词"
4884,"preposition","简单基础词"
4885,"president","简单基础词"
4886,"pretend","简单基础词"
4887,"price","简单基础词"
4888,"prince","简单基础词"
4889,"princess","简单基础词"
4890,"print","简单基础词"
4891,"prison","简单基础词"
4892,"prisoner","简单基础词"
4893,"professor","简单基础词"
4894,"progress","简单基础词"
4895,"projector","简单基础词"
4896,"pronoun","简单基础词"
4897,"pronunciation","简单基础词"
4898,"prose","简单基础词"
4899,"pub","简单基础词"
4900,"pupil","简单基础词"
4901,"purple","简单基础词"
4902,"pyramid","简单基础词"
4903,"queen","简单基础词"
4904,"quilt","简单基础词"
4905,"rabbit","简单基础词"
4906,"radar","简单基础词"
4907,"rainbow","简单基础词"
4908,"rat","简单基础词"
4909,"rather","简单基础词"
4910,"razor","简单基础词"
4911,"real","简单基础词"
4912,"really","简单基础词"
4913,"record","简单基础词"
4914,"regret","简单基础词"
4915,"reptile","简单基础词"
4916,"rectangle","简单基础词"
4917,"return","简单基础词"
4918,"rifle","简单基础词"
4919,"ring","简单基础词"
4920,"robe","简单基础词"
4921,"rocket","简单基础词"
4922,"rose","简单基础词"
4923,"rug","简单基础词"
4924,"sale","简单基础词"
4925,"salesman","简单基础词"
4926,"salient","简单基础词"
4927,"salt","简单基础词"
4928,"sand","简单基础词"
4929,"scissors","简单基础词"
4930,"search","简单基础词"
4931,"seat","简单基础词"
4932,"seed","简单基础词"
4933,"seldom","简单基础词"
4934,"sex","简单基础词"
4935,"shell","简单基础词"
4936,"shore","简单基础词"
4937,"short","简单基础词"
4938,"shout","简单基础词"
4939,"shrug","简单基础词"
4940,"sibling","简单基础词"
4941,"silk","简单基础词"
4942,"slave","简单基础词"
4943,"slow","简单基础词"
4944,"smoke","简单基础词"
4945,"snack","简单基础词"
4946,"soap","简单基础词"
4947,"soccer","简单基础词"
4948,"soda","简单基础词"
4949,"sofa","简单基础词"
4950,"soft","简单基础词"
4951,"soldier","简单基础词"
4952,"solitary","简单基础词"
4953,"soon","简单基础词"
4954,"sophomore","简单基础词"
4955,"soup","简单基础词"
4956,"southeast","简单基础词"
4957,"southwest","简单基础词"
4958,"spade","简单基础词"
4959,"speaker","简单基础词"
4960,"spear","简单基础词"
4961,"spectacular","简单基础词"
4962,"speech","简单基础词"
4963,"speed","简单基础词"
4964,"spider","简单基础词"
4965,"spokesman","简单基础词"
4966,"sponge","简单基础词"
4967,"spoon","简单基础词"
4968,"squirrel","简单基础词"
4969,"stadium","简单基础词"
4970,"stair","简单基础词"
4971,"staircase","简单基础词"
4972,"stairway","简单基础词"
4973,"steel","简单基础词"
4974,"stereo","简单基础词"
4975,"stocking","简单基础词"
4976,"stomach","简单基础词"
4977,"stone","简单基础词"
4978,"stool","简单基础词"
4979,"storey","简单基础词"
4980,"strawberry","简单基础词"
4981,"stove","简单基础词"
4982,"strict","简单基础词"
4983,"stupid","简单基础词"
4984,"subsidy","简单基础词"
4985,"suburb","简单基础词"
